Country name,Ladder score,Logged GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,year,Regional indicator_Central and Eastern Europe,Regional indicator_Commonwealth of Independent States,Regional indicator_East Asia,Regional indicator_Latin America and Caribbean,Regional indicator_Middle East and North Africa,Regional indicator_North America and ANZ,Regional indicator_South Asia,Regional indicator_Southeast Asia,Regional indicator_Sub-Saharan Africa,Regional indicator_Unkown,Regional indicator_Western Europe
Nicaragua,6.113,-0.6795605637692737,0.5151151545342821,0.5573575931554728,0.9706126805493027,0.18656090869085806,-0.6391923659886306,14,0,0,0,1,0,0,0,0,0,0,0
Nicaragua,5.972,-0.6578748962441104,0.4300029228411901,0.538157196483354,0.634945390221722,0.13048113187951027,-0.414581296717744,16,0,0,0,1,0,0,0,0,0,0,0
Niger,3.737,-2.160257942387501,-1.1615958098196273,-2.321359222580364,0.020745667494660322,0.47942196537234083,0.072076020035843,1,0,0,0,0,0,0,0,0,1,0,0
Niger,4.277,-2.166329929294547,-0.7445458745234778,-2.2193151563509224,-1.1648026345133897,-0.3430814278607598,0.034640841824028566,2,0,0,0,0,0,0,0,0,1,0,0
Niger,4.236,-2.1342351413573035,-1.7573814316712708,-2.1172710901214797,-0.7005819138475867,-0.3368503415483878,0.03998872442571635,3,0,0,0,0,0,0,0,0,1,0,0
Niger,4.267,-2.1515836753774353,-0.361540831904564,-2.015227023892038,0.9491871088262657,-0.050220371179276954,-1.3825480476232308,4,0,0,0,0,0,0,0,0,1,0,0
Niger,4.101,-2.1142843272341523,-1.3488427195444295,-1.9131829576625963,0.4992501026424873,-0.1374555795524846,-1.1365454479455932,5,0,0,0,0,0,0,0,0,1,0,0
Niger,4.556,-2.1281631544502577,0.038486657052967214,-1.843363333400346,0.23500138472503096,-0.3368503415483878,-1.0295877959118376,6,0,0,0,0,0,0,0,0,1,0,0
Niger,3.798,-2.0743826989878498,-0.9658376769255168,-1.7735437091380968,-0.09352404836153735,-0.39293011835973557,0.18972943727297406,7,0,0,0,0,0,0,0,0,1,0,0
Niger,3.716,-2.0613712984727512,-0.9998825696027536,-1.7037240848758466,0.5563849605705862,-0.4739342404205712,-0.16323081443841914,8,0,0,0,0,0,0,0,0,1,0,0
Niger,4.181,-2.0396856309475866,-0.5147428489521295,-1.6339044606135973,-0.42204948144810567,-0.28077056473704,-0.7301063702173228,9,0,0,0,0,0,0,0,0,1,0,0
Niger,3.671,-2.0370833508445667,-0.8551917757244972,-1.564084836351347,-0.13637519180761148,-0.19353535636383237,-0.20601387525192136,10,0,0,0,0,0,0,0,0,1,0,0
Niger,4.235,-2.0223370969274552,-1.1105284708037721,-1.49695058225303,-0.3220634800739327,-0.09383797536588079,0.3876010935354212,11,0,0,0,0,0,0,0,0,1,0,0
Niger,4.616,-2.012795403216383,-1.9701620109040008,-1.429816328154713,-0.4506169104121543,-0.18107318373908843,0.19507731987466184,12,0,0,0,0,0,0,0,0,1,0,0
Niger,5.164,-1.9876400288871923,-1.7148253158247249,-1.3626820740563959,0.31356181437616687,0.061939182443418575,-0.5589741269633139,13,0,0,0,0,0,0,0,0,1,0,0
Niger,5.004,-1.9711589215680672,-1.1615958098196273,-1.2955478199580788,0.5992361040166603,0.16786764975374213,-0.06696892760803917,14,0,0,0,0,0,0,0,0,1,0,0
Niger,5.074,-1.9780983351761199,-1.4679998439147584,-1.325086891761338,0.4206896729913522,0.11801895925476633,-0.2594927012687991,16,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.71,-0.912898346340043,-0.6679448659996949,-2.622120680940825,-0.7005819138475867,0.5355017421836886,0.6924304018316244,1,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.89,-0.8799361317017927,-0.8126356598779513,-2.5523010566785747,-0.8005679152217597,0.8532871441146593,0.9437808841109498,2,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.939,-0.8461064903625366,-0.2849398233807812,-2.4824814324163254,-1.1648026345133897,0.7473586768043357,0.8047359364670678,3,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.98,-0.8027351553122086,-0.7785907672007145,-2.412661808154075,-1.5004699248409696,0.4233421885609931,0.917041471102511,4,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.76,-0.7584963935608731,0.08955399606882238,-2.342842183891825,-1.3004979220926245,0.4233421885609931,0.9063457058991354,5,0,0,0,0,0,0,0,0,1,0,0
Nigeria,5.493,-0.7246667522216168,0.038486657052967214,-2.2193151563509224,-0.6791563421245497,0.41711110224862114,0.8475189972805699,7,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.818,-0.6917045375833667,-1.280752934189956,-2.1575516425804704,-0.8934120593549203,0.3236448075630415,0.8742584102890089,8,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.933,-0.6622120297491425,-0.012580681962887004,-2.034024615039567,-0.47918433937620375,-0.21222861530094833,0.9865639449244521,10,0,0,0,0,0,0,0,0,1,0,0
Nigeria,5.22,-0.6986439511914185,-0.07215924414805136,-1.9803172117609134,0.3635548150632534,0.27379611706406565,0.8742584102890089,11,0,0,0,0,0,0,0,0,1,0,0
Nigeria,5.322,-0.7142576318095375,-0.6849673123383133,-1.9266098084822598,0.5635268178115985,0.7785141083661956,0.4999066281708645,12,0,0,0,0,0,0,0,0,1,0,0
Nigeria,5.252,-0.7203296187165833,-0.6168775269838398,-1.8729024052036054,0.3064199571351545,-0.05645145749164893,0.6656909888231856,13,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.356,-0.7237993255206092,-0.6764560891690041,-1.8191950019249519,-0.12923333456659913,0.20525416762797397,0.703126167035,14,0,0,0,0,0,0,0,0,1,0,0
Nigeria,5.503,-0.7758449275810042,-0.6338999733224582,-1.7654875986462986,-0.2435030504227968,0.6227369505568963,0.917041471102511,15,0,0,0,0,0,0,0,0,1,0,0
Nigeria,4.759,-0.7333410192316824,-0.625388750153149,-1.8189264649085592,-0.07209847663850029,0.23640959918983384,0.7298655800434388,16,0,0,0,0,0,0,0,0,1,0,0
North Cyprus,5.463,1.038811730924755,0.4895814850263545,1.376126956138548,-0.3863401952430439,0.0806324413805345,0.60686428020462,7,0,0,0,0,0,0,0,0,0,0,1
North Cyprus,5.567,1.038811730924755,0.47255903868773613,1.376126956138548,0.1992920985199692,0.0806324413805345,-0.14183928403166804,8,0,0,0,0,0,0,0,0,0,0,1
North Cyprus,5.786,1.038811730924755,-0.09769291365597894,1.376126956138548,0.5920942467756479,0.0806324413805345,-0.26484058387048687,9,0,0,0,0,0,0,0,0,0,0,1
North Cyprus,5.843,1.038811730924755,-0.19131636851838008,1.376126956138548,0.27071067093009277,0.0806324413805345,-0.4413207097261829,10,0,0,0,0,0,0,0,0,0,0,1
North Cyprus,5.827,1.038811730924755,-0.04662557464012378,1.376126956138548,0.3492711005812286,0.0806324413805345,-0.3824940011076174,11,0,0,0,0,0,0,0,0,0,0,1
North Cyprus,5.608,1.038811730924755,0.20019989726984191,1.376126956138548,0.356412957822241,0.0806324413805345,-0.6819754268021329,13,0,0,0,0,0,0,0,0,0,0,1
North Cyprus,5.467,1.038811730924755,-0.08918169048666975,1.376126956138548,0.32784552885819157,0.0806324413805345,-0.5429304791582507,14,0,0,0,0,0,0,0,0,0,0,1
North Cyprus,5.536,1.038811730924755,0.05550910339158561,1.376126956138548,0.34212924334021627,0.0806324413805345,-0.6178008355818795,16,0,0,0,0,0,0,0,0,0,0,1
North Macedonia,4.494,0.03259675775712571,-0.021091905132196196,0.05989277028694334,-2.20037193446018,0.5043463106218288,0.6870825192299367,2,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,4.428,0.07423323940544144,-0.6764560891690041,0.09399697136888908,-1.3933420662257843,-0.25584621948755215,0.5480375715860545,4,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,4.18,0.10199089383765193,-1.0764835781265354,0.114540053122973,-1.6718744986252663,-0.3555436004855037,0.6122121628063077,5,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,4.898,0.12107428125979683,-0.25089493070354446,0.13588874592623865,-1.0005399179701056,-0.5362451035442909,0.6603431062214977,6,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,4.64,0.11673714775476327,-0.13173780633321572,0.15602902215573453,-0.9576887745240314,-0.5175518446071751,0.9544766493143254,7,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,5.186,0.14102509538294783,0.15764378142329594,0.17361819672949172,-0.7577167717756855,0.16163656344137017,0.6389515758147467,8,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,5.204,0.17138502991817814,-0.1742939221797617,0.1885220011393187,-0.7291493428116361,0.22394742656508992,0.6389515758147467,9,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,4.976,0.20347981785542063,-0.40409694775110994,0.20087470389340886,-0.6220214841964509,-0.287001651049412,0.44107991955229897,10,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,5.346,0.2269003387825991,0.4895814850263545,0.21161618454913939,-0.2934960511098833,0.5043463106218288,0.6870825192299367,11,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,5.234,0.23557460579266468,-0.11471535999459734,0.22208912818847723,0.03502938197668503,-0.36177468679787567,0.6122121628063077,12,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,5.24,0.2589951267198416,0.3023345753015522,0.2336362198933876,-0.014963618710401451,-0.24961513317518016,0.9009978232974477,13,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,5.015,0.28848763455406584,0.012952987545039634,0.24504904309010256,-0.15780076353064854,0.1554054771289982,0.9705202971193888,14,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,5.054,0.27027167383292705,-0.5402765184600571,0.2565961347950129,0.28499438541211747,0.8221317125527995,0.7245176974417511,15,1,0,0,0,0,0,0,0,0,0,0
North Macedonia,5.101,0.2728739539359469,-0.07215924414805136,0.24504904309010256,0.02788752473567268,0.2426406855022058,0.8742584102890089,16,1,0,0,0,0,0,0,0,0,0,0
Norway,7.416,1.4334908798827475,1.2385691239255627,1.0299827420076246,1.5205356881072534,0.685047813680616,-1.842465951368379,1,0,0,0,0,0,0,0,0,0,0,1
Norway,7.632,1.4430325735938192,1.042810991031452,1.0622071839748182,1.4276915439740927,0.11801895925476633,-1.2755903955894754,3,0,0,0,0,0,0,0,0,0,0,1
Norway,7.678,1.4213469060686545,1.1449456690631614,1.1535097695485284,1.4276915439740927,0.9218290935507509,-1.9975545468173246,7,0,0,0,0,0,0,0,0,0,0,1
Norway,7.444,1.4274188929757001,1.085367106877997,1.212587913155049,1.4919682591432037,1.133686028171398,-1.7996828905548767,9,0,0,0,0,0,0,0,0,0,0,1
Norway,7.603,1.4352257332847598,1.1364344458938522,1.2421269849583083,1.434833401215105,1.6072485879116682,-2.366558446333781,10,0,0,0,0,0,0,0,0,0,0,1
Norway,7.596,1.4369605866867734,1.247080347094872,1.255553835777971,1.477684544661179,0.8345938851775434,-1.7729434775464383,11,0,0,0,0,0,0,0,0,0,0,1
Norway,7.579,1.4499719872018726,1.1619681154017798,1.2689806865976336,1.4705426874201668,1.4763957753518566,-2.6286046938164813,12,0,0,0,0,0,0,0,0,0,0,1
Norway,7.444,1.4551765474079108,1.298147686110727,1.2824075374172983,1.5205356881072534,0.5915815189950364,-2.5323428069861014,13,0,0,0,0,0,0,0,0,0,0,1
Norway,7.442,1.4595136809129443,1.0938783300473063,1.295834388236961,1.477684544661179,0.69750998630536,-2.516299159181038,14,0,0,0,0,0,0,0,0,0,0,1
Norway,7.29,1.4430325735938192,1.2130354544176352,1.3092612390566254,1.556244974312315,0.47319087905996887,-2.516299159181038,15,0,0,0,0,0,0,0,0,0,0,1
Norway,7.392,1.4525742673048925,1.1960130080790168,1.295834388236961,1.5205356881072534,0.5853504326826644,-2.521647041782726,16,0,0,0,0,0,0,0,0,0,0,1
Pakistan,5.225,-1.0065804300487537,-1.893561002380218,-1.2686941183187515,-0.8362772014268215,0.6810421153369481,0.5480375715860545,0,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.671,-0.9554022546893663,-2.8468179973428467,-1.1612793117614446,-2.5074717958237107,0.5604260874331765,0.28064344150166626,2,0,0,0,0,0,0,1,0,0,0,0
Pakistan,4.414,-0.9606068148954044,-3.7490076532896204,-1.107571908482791,-2.943125087525464,0.6289680368692683,0.5694291019928056,3,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.208,-0.9554022546893663,-2.4808354010625515,-1.0538645052041375,-2.56460665375181,0.4856530516847128,0.7084740496366878,4,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.786,-0.961474241596412,-2.0637854657664017,-1.0001571019254831,-2.7360112275361064,1.875185299343663,0.5908206323995567,5,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.267,-0.9562696813903724,-2.582970079094262,-0.9706180301222238,-2.650308940643958,0.19279199500323002,0.6175600454079956,6,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.132,-0.944993134277287,-2.3106109376763677,-0.9410789583189644,-2.714585655813069,1.0339886471734465,0.5373418063826789,7,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.138,-0.925909746855142,-1.7573814316712708,-0.9115398865157051,-2.136095219291069,0.6289680368692683,0.2699476762982907,8,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.436,-0.9042240793299774,-2.225498705983276,-0.8820008147124456,-1.4576187813948955,0.8782114893641473,-0.3450588228958029,9,0,0,0,0,0,0,1,0,0,0,0
Pakistan,4.823,-0.8825384118048126,-2.1403864742901835,-0.8524617429091863,-1.1433770627903528,0.5355017421836886,-0.13114351882829248,10,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.549,-0.853913330671596,-1.587156968285087,-0.7987543396305319,-0.8077097724627721,0.5978126053074083,0.2752955588999785,11,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.831,-0.8244208228373718,-1.0509499086186087,-0.7450469363518784,-0.2435030504227968,0.2862582896888096,-0.14718716663335582,12,0,0,0,0,0,0,1,0,0,0,0
Pakistan,5.472,-0.7931934616011355,-1.0935060244651538,-0.6913395330732248,0.18500838403794448,0.43580436118573707,0.30738285451010516,13,0,0,0,0,0,0,1,0,0,0,0
Pakistan,4.443,-0.8027351553122086,-1.672269199978179,-0.6376321297945714,-0.44347505317114194,0.7785141083661956,0.1843815546712863,14,0,0,0,0,0,0,1,0,0,0,0
Pakistan,4.934,-0.7983980218071751,-1.3828876122216662,-0.6632774148601279,-0.15065890628963619,0.6165058642445242,0.24320826328985184,16,0,0,0,0,0,0,1,0,0,0,0
Palestinian Territories,4.716,-1.0109175635537873,0.038486657052967214,-0.2509388261882645,-1.4290513524308461,-0.7922388995442396,0.6229079280096833,1,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.151,-1.0065804300487537,-0.8637029988938064,-0.23522941072925868,-2.728869370295094,-0.4926274993576871,0.5480375715860545,2,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.386,-0.9562696813903724,-1.2552192646820284,-0.21938572676205556,-2.7788623709821803,-0.43031663623396743,0.06138025483246745,3,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.47,-0.9102960662370231,-0.6424111964917674,-0.20367631130304972,-1.9932580744708217,-0.5237829309195471,0.2966870893067296,4,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.703,-0.8634550243826693,0.072531549730204,-0.1878326273358466,-1.7361512137943773,-0.7231776929154502,0.05603237223077967,5,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.751,-0.7845191945910698,-0.5317652952907479,-0.2141492549423876,-1.607597783456155,-0.7854885560391699,0.04533660702740412,6,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.647,-0.7350758726336947,-0.26791737704216284,-0.2141492549423876,-1.464760638635908,-0.9474968001608413,-0.0616210450063514,7,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.844,-0.7715077940759707,-0.4466530635976559,-0.2141492549423876,-2.0932440758449946,-0.9288035412237253,0.2057730850780374,8,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.722,-0.7992654485081812,-0.32749593922732717,-0.2141492549423876,-0.6434470559194879,-0.9101102822866094,0.334122267518544,9,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.695,-0.7793146343850301,-0.40409694775110994,-0.2141492549423876,-1.3647746372617349,-0.9474968001608413,0.17368578946791075,10,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.907,-0.7637009537669127,0.038486657052967214,-0.2141492549423876,-0.9933980607290933,-0.7979507286639139,0.3769053283320462,11,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.628,-0.7749775008799982,0.08955399606882238,-0.2141492549423876,-0.8219934869447968,-1.009807663284561,0.4785150977641134,12,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.554,-0.84083520502565,0.04699788022227641,-0.2141492549423876,-0.6577307704015126,-0.7922388995442396,0.3876010935354212,13,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.483,-0.84083520502565,0.16615500459260513,-0.2141492549423876,-0.6720144848835373,-0.7922388995442396,0.4678193325607378,14,0,0,0,0,1,0,0,0,0,0,0
Palestinian Territories,4.517,-0.7749775008799982,0.10657644240744077,-0.1878326273358466,-0.6720144848835373,-1.009807663284561,0.42503627174723563,16,0,0,0,0,1,0,0,0,0,0,0
Panama,6.128,0.3344612497074136,1.1704793385710892,0.5707844439751374,0.9634708233082904,-0.287001651049412,0.9116935885008233,1,0,0,0,1,0,0,0,0,0,0,0
Panama,6.894,0.4168667863030389,1.0513222142007612,0.5842112947948,-0.7648586290166979,0.5230395695589447,0.9277372363058866,2,0,0,0,1,0,0,0,0,0,0,0
Panama,6.931,0.48279121557953925,0.9236538666611234,0.5976381456144627,-0.28635419386887095,0.3797245843743892,0.7459092278485022,3,0,0,0,1,0,0,0,0,0,0,0
Panama,7.034,0.4784540820745057,0.7789630727828671,0.6110649964341273,-0.18636819249469797,0.09309461400527845,0.7886922886620044,4,0,0,0,1,0,0,0,0,0,0,0
Panama,7.321,0.5122837234137619,0.9747212056769786,0.6244918472537899,0.056454953699722095,-0.050220371179276954,0.7405613452468144,5,0,0,0,1,0,0,0,0,0,0,0
Panama,7.248,0.5903521265043536,0.5321376008729005,0.6513455488931171,0.5849523895346356,0.061939182443418575,0.5266460411793034,6,0,0,0,1,0,0,0,0,0,0,0
Panama,6.86,0.656276555780854,0.7108732874283935,0.6781992505324443,0.256426956448068,-0.006602766992673144,0.2913392067050418,7,0,0,0,1,0,0,0,0,0,0,0
Panama,6.866,0.6987804641301758,0.7023620642590843,0.7050529521717716,0.456398959196414,0.11801895925476633,0.3876010935354212,8,0,0,0,1,0,0,0,0,0,0,0
Panama,6.631,0.727405545263394,0.506603931364973,0.7319066538110969,1.0491731102004387,0.018321578256814755,0.5640812193911178,9,0,0,0,1,0,0,0,0,0,0,0
Panama,6.606,0.7603677599016441,0.5917161630580648,0.7587603554504241,0.713505819872858,-0.037758198554533016,0.3662095631286707,10,0,0,0,1,0,0,0,0,0,0,0
Panama,6.118,0.7881254143338545,0.5832049398887557,0.7721872062700887,0.9777545377903151,-0.6297113982298705,0.5106023933742401,11,0,0,0,1,0,0,0,0,0,0,0
Panama,6.568,0.820220202271097,0.8385416349680315,0.7856140570897513,1.0920242536465128,-1.0534252674711648,0.5319939237809912,12,0,0,0,1,0,0,0,0,0,0,0
Panama,6.281,0.8367013095902222,0.770451849613558,0.799040907909414,0.8134918212470309,-0.8104129012886578,0.5106023933742401,13,0,0,0,1,0,0,0,0,0,0,0
Panama,6.086,0.8479778567033075,0.6172498325659924,0.8124677587290786,0.9706126805493027,-1.2341267705299521,0.6817346366282488,14,0,0,0,1,0,0,0,0,0,0,0
Panama,6.18,0.8427732964972678,0.7023620642590843,0.8060228703356399,0.8920522508981669,-1.028500922221677,0.6122121628063077,16,0,0,0,1,0,0,0,0,0,0,0
Paraguay,4.73,-0.25191920017303254,0.6938508410897751,-0.003884771106458093,-0.4006239097250686,0.41711110224862114,0.5319939237809912,1,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.272,-0.21895698553478238,0.42149169967188094,0.025654300696802232,-0.34348905179696976,0.8283627988651714,1.0079554753312032,2,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.57,-0.17732050388646664,0.64278350207392,0.0551933725000616,-0.7005819138475867,0.36103132543727334,0.7993880538653799,3,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.576,-0.1911993311025719,0.7364069569363212,0.08473244430332097,-0.20779376421773504,0.1740987360661141,0.6175600454079956,4,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.841,-0.11139607460996637,0.64278350207392,0.11427151610658035,-0.15065890628963619,0.47942196537234083,0.2057730850780374,5,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.677,-0.0871081269817818,0.47255903868773613,0.13038373709017706,-0.5791703407503767,1.195996891295118,0.07742390263753078,6,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.82,-0.10358923430090687,1.000254875184906,0.14649595807377186,0.006461953012635613,1.2520766681064657,0.17368578946791075,7,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.936,-0.04547164533346608,1.0683446605393787,0.16260817905736857,1.156300968815624,0.29248937600118163,0.8635626450856333,8,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.119,-0.0159791374992434,1.2385691239255627,0.1787204000409653,0.08502238266377152,-0.006602766992673144,0.10951119824765743,9,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.56,-0.0012328835821305223,0.8555640813066498,0.19483262102456012,0.4206896729913522,-0.04398928486690499,0.6496473410181223,10,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.801,0.023922490747060134,1.076855883708688,0.22168632266388733,0.7634988205599444,-0.43654772254633933,0.07742390263753078,11,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.713,0.05428242528229044,0.7534294032749396,0.24854002430321454,1.0277475384774015,0.024552664569186727,0.3662095631286707,12,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.653,0.0603544121893362,0.6683171715818476,0.302247427581869,0.9206196798622163,0.18032982237848608,0.75125711045019,14,0,0,0,1,0,0,0,0,0,0,0
Paraguay,5.653,0.0603544121893362,0.6768283947511567,0.302247427581869,0.9206196798622163,0.18032982237848608,0.75125711045019,16,0,0,0,1,0,0,0,0,0,0,0
Peru,4.811,-0.33779444357268223,0.5236263777035913,0.22705706299175354,-0.564886626268352,-0.43654772254633933,0.820779584272131,1,0,0,0,1,0,0,0,0,0,0,0
Peru,5.214,-0.2736048676981957,-0.4892091794442019,0.25928150495894503,-0.7791423434987226,-0.4801653267329432,1.013303357932891,2,0,0,0,1,0,0,0,0,0,0,0
Peru,5.129,-0.20507815831867712,-0.3104734928887088,0.29150594692613657,-0.7791423434987226,-0.4116233772968515,0.8261274668738188,3,0,0,0,1,0,0,0,0,0,0,0
Peru,5.519,-0.2024758782156573,-0.12322658316390653,0.32373038889333,-0.7791423434987226,-0.48639641304531517,0.7405613452468144,4,0,0,0,1,0,0,0,0,0,0,0
Peru,5.613,-0.14002115574318294,-0.012580681962887004,0.35595483086052154,0.0707386681817468,-0.3680057731102476,0.7459092278485022,5,0,0,0,1,0,0,0,0,0,0,0
Peru,5.892,-0.0940475405898352,-0.4892091794442019,0.3801231623359166,0.18500838403794448,-0.7605642107896821,0.44107991955229897,6,0,0,0,1,0,0,0,0,0,0,0
Peru,5.825,-0.048941352137493545,-0.4211193940897283,0.40429149381130974,-0.31492162283292036,-0.48639641304531517,0.6710388714248733,7,0,0,0,1,0,0,0,0,0,0,0
Peru,5.783,-0.008172297190183914,-0.1402490295025249,0.42845982528670484,-0.31492162283292036,-0.40539229098447954,0.6870825192299367,8,0,0,0,1,0,0,0,0,0,0,0
Peru,5.866,0.003104249922901499,0.04699788022227641,0.452628156762098,-0.17922633525368561,-0.8415683328505178,0.7298655800434388,9,0,0,0,1,0,0,0,0,0,0,0
Peru,5.577,0.020452783943032668,-0.13173780633321572,0.47679648823749304,0.3921222440273028,-0.5549383624814068,0.7619528756535655,10,0,0,0,1,0,0,0,0,0,0,0
